,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10
2012-03-19,4.304092858658888,2.6399862941819867,2.017856355344316,1.9719044148029246,1.7494341907322015,1.5350677811856899,1.8654612747297645,1.4625284893024892,1.2497732631244503,0.9383838213225998
2012-03-20,4.237838622255981,2.621025983388645,2.0068355784520406,1.9561202653318241,1.7370820260340616,1.520045369899308,1.8485148124135082,1.4438565636204157,1.2321548226468328,0.917440960207732
2012-03-21,4.239134935913177,2.6276293497488634,2.0121155983486685,1.960697181354308,1.740012841969809,1.5230133027307609,1.8493295755013146,1.4453895889246389,1.2320084928623896,0.9164793409905666
2012-03-22,4.250067977087728,2.6279079319453085,2.013219117164745,1.960599187968045,1.7390858136291045,1.524331201136425,1.8486351987721807,1.4437367217165742,1.2274387189078126,0.9135141018207165
2012-03-23,4.215499693137668,2.6074651879401065,1.9998459645983502,1.9476650393403359,1.732910101633774,1.5153128467551145,1.8348736836283726,1.4313555403608595,1.210510022669921,0.8943439068969158
2012-03-26,4.199286574970269,2.603544963384166,1.998720221592762,1.9476223873870022,1.7329907126084634,1.5155520016084036,1.8337316570030486,1.430404271669483,1.2065906498112327,0.8906629584888074
2012-03-27,4.203799039184532,2.605920688247815,1.9979604380278515,1.9475948421339033,1.7334696804120615,1.5134749699179442,1.8350383707661757,1.4290525712621132,1.2037537378396022,0.88752159549676
2012-03-28,4.063747121480441,2.5619182038364743,1.9718234262605627,1.9194133373190778,1.7081583118031125,1.4875022800835027,1.8190405765221085,1.3978024978332222,1.168299146578289,0.85138652606526
2012-03-29,3.998031722479836,2.5437904757840677,1.9565928518219928,1.9066384483644447,1.6982294564536442,1.4779551328479483,1.8132897613661032,1.390350991837288,1.1582935592779415,0.8391040982184733
2012-03-30,3.9642678109567675,2.541877869657938,1.9529494376007968,1.9045189916187126,1.696026602189331,1.4761423395749496,1.8088955566705989,1.3886318785676,1.1544299002089355,0.8308631733868512
2012-04-05,4.07509987941418,2.5819337579927644,1.9791705962356823,1.9279952241381608,1.7156421159976882,1.493326294241481,1.8343642664850708,1.4113572885610608,1.168791421191238,0.8530202374737197
2012-04-06,4.115950083448486,2.595884580710715,1.9892074631931878,1.9344428384659025,1.719544171447876,1.4976665763083117,1.8399908150020303,1.4162266265876562,1.1710461499559095,0.8587044566598566
2012-04-09,4.085949526471944,2.582063634752453,1.9833585547804937,1.9277665773284443,1.7120989775548077,1.491558874627117,1.8293345900015123,1.4107809063467796,1.1660707682816434,0.8524652138690212
2012-04-10,4.139056309587581,2.6024402714910915,1.9926380478717438,1.9368959811098467,1.7203328909467608,1.4968479513959363,1.838492677090592,1.4152729834924673,1.173074570773593,0.8621660869513812
2012-04-11,4.171570936574635,2.6129103670636065,1.9980839111333688,1.9430846424051806,1.7240607845245408,1.499417140869227,1.8438278593069513,1.417387184747415,1.1752592951935208,0.8643973944271505
2012-04-12,4.245377754203539,2.651134050140021,2.0205284524676586,1.960258507738169,1.7371027898648148,1.5142976372796229,1.8586061571147354,1.4290856890517918,1.184798620506515,0.8738151543058477
2012-04-13,4.282858112032489,2.6673529035816355,2.0279239321389206,1.968552070855244,1.7434111729315989,1.5206528087125881,1.863812107847576,1.4321404799610282,1.1878425120222582,0.8726640159310325
2012-04-16,4.260851224263572,2.6649150412853295,2.029828192879361,1.970628442097,1.7450889093988131,1.5233341247523402,1.8680781553969985,1.4328597795992444,1.1886211966395681,0.8749788774537267
2012-04-17,4.234644612773808,2.6572843840330367,2.0210804770717203,1.9653655443119324,1.7392539411378616,1.5181771970244595,1.8630209079375888,1.426393134766731,1.1769500645683533,0.858722117659432
2012-04-18,4.304830317455388,2.6818229215242164,2.036100354932805,1.9788212867220958,1.7519471750729043,1.529857353815898,1.8713686579384112,1.4386435482645223,1.191303795696224,0.8734927041273384
2012-04-19,4.318006380511477,2.6865322243500493,2.0362651973592576,1.9802664147460587,1.7513492202689156,1.5302834089137471,1.871714292382022,1.4363090383962789,1.1903830515190172,0.8701933255076305
2012-04-20,4.342414910590238,2.6966371702550735,2.0432447544556447,1.9844946698629125,1.7562936511707563,1.5363594807769474,1.8768667256423979,1.4453047234728988,1.1989916911199883,0.8771802406644746
2012-04-23,4.184385383409648,2.659298466107807,2.024585293408377,1.969359994910912,1.7478697271281722,1.530652156544595,1.8677217769084042,1.4393623719662458,1.193340953895147,0.8699416901073074
2012-04-24,4.10735545031484,2.6476237348358658,2.0145388014468972,1.9618383810498947,1.7424894415091783,1.5256913870076498,1.8626017096550764,1.438487894830789,1.1917605140322303,0.8751208446740328
2012-04-25,4.1309577560529736,2.6594377812602006,2.0232798904481344,1.9705566523545357,1.7499275288156662,1.5347898411345242,1.8705425794192463,1.4472338148591746,1.2035465547094122,0.8884456920631228
2012-04-26,4.117550817182334,2.6652530846649296,2.027481895190603,1.9708027687248035,1.7472333791921062,1.5359395496825496,1.8696107845260348,1.4440011640638193,1.195302774648892,0.8726307544629552
2012-04-27,4.145439366576226,2.6658056827876293,2.0260189339878347,1.9678622716430862,1.7447664664091578,1.5347965630944511,1.864694455783673,1.4385614288995259,1.185859821188828,0.8563786554716117
2012-05-02,4.174699215183558,2.685615020642451,2.0382771449614876,1.9780947070340045,1.754379534678152,1.5395954080738334,1.8768787843608539,1.445564942806558,1.1941553137546779,0.8582488563805464
2012-05-03,4.190575841265595,2.6876359190973074,2.0430497995450034,1.982049532129067,1.757554424645255,1.5415405886786597,1.8801047375254902,1.44804171284886,1.1950603507758466,0.8605776561934247
2012-05-04,4.248251049589214,2.710919149511018,2.0536828977031893,1.9914746910100607,1.7630657963356533,1.5476499504645198,1.886217490797885,1.4521178675427688,1.1980416056912346,0.8624029490600196
2012-05-07,4.299744467768345,2.7245201950741635,2.061402717284213,1.9990858834075773,1.7680208971190983,1.5526405828898955,1.8900330005789678,1.4559174810175022,1.1992936321498144,0.8678913690395222
2012-05-08,4.339320014066024,2.7324597448364094,2.0655304661852,2.002342354332651,1.7697881487581182,1.5531832536087198,1.8922331606025107,1.4542921510064255,1.1980962872094492,0.8685312616572375
2012-05-09,4.28230213840116,2.7056104589078,2.0514939676016133,1.9852946362219308,1.754677340248178,1.54240891709293,1.8752577567720063,1.4406117257017281,1.1856501115854465,0.8607118930901214
2012-05-10,4.302076536002956,2.7202394939458916,2.0549072040309,1.9908652222660863,1.7573411048390466,1.5441792202948503,1.8799978352985798,1.442490935401727,1.1879694450188483,0.860683571422977
2012-05-11,4.300342413982904,2.7139562674968563,2.0520522922318336,1.9861978497189283,1.7547993753076028,1.5408135319972671,1.8750072694172373,1.4400391518749398,1.1829475954312476,0.855243990354891
2012-05-14,4.279350599327658,2.7089922335544223,2.052198068247203,1.986033478848316,1.7528326822545808,1.5382604791966858,1.873345216904598,1.4390834104134846,1.1802080710301288,0.8534804604394871
2012-05-15,4.26061953558335,2.706467402289383,2.0475629738916896,1.9822517576471874,1.7517189399632738,1.5356236002171952,1.8684966038720525,1.4387640073015435,1.1788225107722847,0.8509185435164727
2012-05-16,4.236378334775344,2.6919233361700905,2.038610716581158,1.9740688469099028,1.7472436034413112,1.5314433430726064,1.8596672414002582,1.4317974486725378,1.1724884436623615,0.8432130491755092
2012-05-17,4.278971258762959,2.711408931808079,2.049600947692684,1.9872694123050132,1.7559522229256013,1.5368363914554668,1.8693112852141296,1.4397759547248796,1.1814048545086075,0.8514408167605831
2012-05-18,4.252493572536072,2.6938754045790274,2.037872593012752,1.9810283807697626,1.7472408178432315,1.5300577578239931,1.8596068994381323,1.431304012063134,1.1706891825266217,0.8384374499561991
2012-05-21,4.231203580236734,2.6917518302108046,2.0371315108449113,1.9820298301846087,1.7470980684560449,1.5290325801243054,1.860647852109023,1.4293556146270665,1.1684164877156114,0.8330464724444706
2012-05-22,4.272631079575919,2.7117246875165284,2.0495181988827142,1.9902906506010405,1.7547039518743026,1.537859851626653,1.86806334087018,1.4382884137410772,1.1759439177572544,0.8413460158961462
2012-05-23,4.25632583272082,2.703015788760836,2.0424421343184056,1.9819169899395577,1.7475746597496211,1.5340444890827394,1.867214874790083,1.434852738014505,1.1761757916892177,0.8434320659919943
2012-05-24,4.236607417358223,2.6975662594879286,2.039523632401182,1.9781050372532125,1.7457116576510534,1.532869316105978,1.8651677124588018,1.432900503189208,1.1723302564848597,0.8349651912402252
2012-05-25,4.186778956111534,2.685453898162934,2.035151226690269,1.9722505336937401,1.7416448933170994,1.5298781289532848,1.857697240563999,1.4264690365979404,1.165728372117679,0.8286887274928568
2012-05-28,4.230439813863308,2.699572230232268,2.0439502234280247,1.9787087882800882,1.7476197366982815,1.5334299060532173,1.862886272722316,1.4332241688268543,1.1712622192152768,0.8375554574265909
2012-05-29,4.289231858368491,2.718283933955849,2.054034246358784,1.9904818814403162,1.7571211362735573,1.5378167306016604,1.8717145179943984,1.4420325592657441,1.1807218603926302,0.8488779306311475
2012-05-30,4.298238111029409,2.723308884475916,2.0562931596901017,1.9919955900918704,1.7581270131639517,1.5398157370593168,1.875432837521734,1.4436981308125547,1.1831724954175815,0.8524787982235797
2012-05-31,4.31998913913931,2.72882443897021,2.0600432171845564,1.9947247438472708,1.7584735239351392,1.5414240890773365,1.8789620416708552,1.4472060065078372,1.1855988845909966,0.8518453635412288
2012-06-01,4.317899254766901,2.7268987678162984,2.0598577323381195,1.9928766163330471,1.7573607571336995,1.540106173088101,1.879032084385777,1.446116024416254,1.1833680192976306,0.8514066803212168
2012-06-04,4.186034820222673,2.6730968035191647,2.031457233853787,1.9653117780144338,1.736790038337752,1.5282041268324578,1.8533246764431683,1.4261884108662826,1.1646092990538621,0.8346008221436888
2012-06-05,4.182843005903942,2.671799487597562,2.0303417502029224,1.966570013976056,1.736747355450602,1.5283250942383784,1.852266562358143,1.4257987299067274,1.1655432303986635,0.8320916750237786
2012-06-06,4.173247037974484,2.6695391007318943,2.029930526278554,1.9661416192669219,1.735928365477624,1.526204160748605,1.8531076115625462,1.4251302296670427,1.1643628858543378,0.8311047122528723
2012-06-07,4.155219078238016,2.662806085404139,2.0263417897145035,1.9625166940798102,1.7324660790419466,1.5247466535199403,1.8523802238595684,1.4242080739709957,1.1638974131150404,0.829282275803675
2012-06-08,4.15345157060058,2.6605379185519653,2.023287018093681,1.9615333767722267,1.7294099152555218,1.5227389980214112,1.8486969966074593,1.4217529824595758,1.159720987466796,0.8258907498649244
2012-06-11,4.208753186511125,2.6802304018478487,2.0358435379036623,1.971633438067599,1.73906323656062,1.5319368208729542,1.8610450508384908,1.4294118750646019,1.1728407567723684,0.840863512140891
2012-06-12,4.186649819253537,2.6722901391551384,2.029196177546347,1.9673610154547483,1.7336388381201395,1.5306848645045874,1.8579440480755285,1.4278800406455445,1.1722974055696391,0.8397426066152702
2012-06-13,4.252423791721133,2.691456063789508,2.039874077420818,1.9786548158852004,1.7437529825079072,1.540534379854353,1.8672138744123195,1.4403591262646431,1.185453986085633,0.8508003572524958
2012-06-14,4.246486546207412,2.6880783286876153,2.0370457817576377,1.9739792703739094,1.741060529159432,1.5387832853238819,1.8629308348229712,1.4349207749081991,1.1794085550099538,0.8424095202553676
2012-06-15,4.248875936700771,2.6928986666261925,2.040504300966734,1.9782778016729232,1.7450959165026305,1.5406218629276127,1.866211912301269,1.4366157279429053,1.1804586122171976,0.8383302748419781
2012-06-18,4.283367248790806,2.703413948031821,2.0468393052889295,1.9840058113144023,1.75069913741263,1.543456985438988,1.8726694664657972,1.4449266758053083,1.18815260904061,0.8489409337945786
2012-06-19,4.268560397137072,2.6998152808236755,2.043562478237467,1.9810233850547794,1.7481843283187257,1.5421770362258933,1.8683002055528821,1.440617969057681,1.1838923413253573,0.8420832357978614
2012-06-20,4.274450825059638,2.6990456669663883,2.0450416175715596,1.9838020991536194,1.7484655874708,1.543899287073381,1.8695641108697219,1.439443653239973,1.1815415910022804,0.8382075142517323
2012-06-21,4.213071009557807,2.676591570498048,2.0357386005298888,1.975565367615167,1.740471768806485,1.5398393437463371,1.8611593249624314,1.4339017307398922,1.1740326219444521,0.8297708196144479
2012-06-25,4.105809382309216,2.637819865736717,2.0174518853162633,1.9608610384116811,1.7257343820095952,1.5295271510596815,1.8442802200058819,1.4187545943121556,1.1601978443383565,0.8187910714196814
2012-06-26,4.115418947446668,2.6416507656348855,2.0174561517164347,1.9590859521484265,1.7254257658207743,1.5277770213014867,1.845504485886137,1.4193056894269636,1.160566187445542,0.8140015420666066
2012-06-27,4.083693632575068,2.63578854961898,2.012437524791092,1.9555686332036553,1.7231562685225574,1.5245992757338678,1.845283534738033,1.4203365314118717,1.162674127616643,0.8218467869068327
2012-06-28,4.01688543624711,2.61171489894379,1.9964234766866034,1.944817083867599,1.7147007903345768,1.5163415887462717,1.8342775305684733,1.4170681567464853,1.1558216235385141,0.816252718027959
2012-06-29,4.0572388748977035,2.6300238309993853,2.0083833187005387,1.9563241361072568,1.7218181948516944,1.5233034547603872,1.8453704875454853,1.4257142206968616,1.1676817913352966,0.8248303827316333
2012-07-02,4.079909434630867,2.646151211933937,2.0173180532085424,1.9619832645501372,1.7272912947599863,1.5283505253057788,1.8541179753997075,1.4356183716210198,1.1821699075794765,0.8403097155201111
2012-07-03,4.083919068598153,2.650870790293487,2.0202882956812895,1.967170799121002,1.7299717600907583,1.5304027616729259,1.864317672561768,1.4379144026311041,1.1865088684981937,0.8411100547126688
2012-07-04,4.07379861125447,2.648242433204334,2.0166656426135083,1.9660331477907278,1.7284836157711703,1.5307219051485466,1.862601011870035,1.436794133822821,1.1836041262680306,0.8320664881572362
2012-07-05,3.9656957356664315,2.6070624016061736,1.9962648766042808,1.9443094401027312,1.7104890364793406,1.518509133360057,1.8496624935927097,1.4218374500498545,1.1723399039708493,0.8228083663726897
2012-07-06,4.026772640515303,2.6331887484025795,2.0124049312147254,1.95693297761511,1.720630604852634,1.5278366155504648,1.8612412837428969,1.4350797456387405,1.1884041072310512,0.8343793680115433
2012-07-09,3.907619228702099,2.578433861104182,1.9829697527319878,1.9312872849881477,1.7003124101033613,1.5148681803329085,1.8428815028069583,1.417984903820909,1.175401097659803,0.8226026622128603
2012-07-10,3.8757793574127697,2.57188755081652,1.9762525538094793,1.9241382298700414,1.6949945398082775,1.5101403741023418,1.835316693199873,1.40697896445295,1.1637133083322901,0.8088069395592661
2012-07-11,3.929202568833322,2.5846663958904617,1.9847632221269278,1.9303140622782646,1.6994511350480337,1.5133713362882002,1.8369760171556289,1.4107704034157043,1.1689314117071945,0.8157839737209459
2012-07-12,3.989890631939401,2.607640021201833,1.9966753230818448,1.9400844163505877,1.7097046474444557,1.5201919196826597,1.8453603601382833,1.4187982874495926,1.1794925072564717,0.8226461124197161
2012-07-13,3.9628393217191893,2.5933069107744777,1.9897246990985582,1.932616749080307,1.7012116559904606,1.51097562398342,1.8357541753631466,1.4138328615377238,1.1747295741351067,0.8202139794544914
2012-07-16,3.797400102859137,2.5195800197860914,1.9436157397905927,1.888564772542273,1.6719901606102456,1.484420905068414,1.799101596429948,1.3951026612036779,1.1539587626396677,0.8021352897555099
2012-07-17,3.8448739283639495,2.533120407332839,1.9524697320836237,1.894996449809626,1.6770018619472915,1.4891754831493136,1.804456205443482,1.3978870658538634,1.1544558547605792,0.8030831616851944
2012-07-18,3.8863603774445736,2.552345334105277,1.9624801844414248,1.9019275872622727,1.6813798811748806,1.4950935062427986,1.8083396405713734,1.405217507715834,1.1589366414696685,0.806808549038771
2012-07-19,3.948946112075026,2.583207072812721,1.9811845596091102,1.9146377237573238,1.6956721788760947,1.5050263762556682,1.8179050069163565,1.411120377511151,1.1662357746831284,0.8106218365082737
2012-07-20,3.937316309440615,2.5777175009052833,1.974746361244642,1.9110921792670301,1.692100689925551,1.500922061729631,1.813142315007807,1.4069117712304537,1.1629994023618186,0.8039822182221646
2012-07-23,3.902293400304892,2.5584810507731324,1.9655162082489295,1.9042111619260316,1.6846248127325403,1.4922965222138496,1.805787808927681,1.4007695118214907,1.158108566244111,0.7994479908462877
2012-07-24,3.932514609739266,2.578062716614586,1.9754379093481809,1.911688117054951,1.6911800230472371,1.4943924395531298,1.81097462258055,1.4048551522870598,1.1630226471915084,0.8024561493317776
2012-07-25,3.9289206057192083,2.5693967867873173,1.9687738898819358,1.9065774575863603,1.6860798419562337,1.4902898768091954,1.8038610341078276,1.399280369303641,1.157717977459801,0.7944873327492812
2012-07-26,3.894353774040713,2.561211328630851,1.9612042696628527,1.9018309219560479,1.6818545400284153,1.4863856183912203,1.7972556524330479,1.3938974183675685,1.1527378305523193,0.7849557420491422
2012-07-27,3.8850159495113976,2.564444002402821,1.958356356832325,1.900942702744038,1.6808783556607503,1.4869561601642336,1.7941983911113097,1.3892797762843985,1.1502249466114187,0.7756137157909273
2012-07-30,3.763972739150645,2.522495811043839,1.9362324384823413,1.883099356771288,1.6651627728180611,1.4734754158552614,1.7808219214559784,1.3792409916554467,1.1346034632548005,0.7615860243128341
2012-07-31,3.6832271772244254,2.4908152186119996,1.9239694049055858,1.8717721351977814,1.6543215768396071,1.4663550408231496,1.7720198039264812,1.3738256217134968,1.1273871851928468,0.7528329308120243
2012-08-01,3.728327756735534,2.508762427148123,1.935939910071609,1.8820090256372586,1.6626407350066603,1.4747781140540723,1.780049227509917,1.3829561233565104,1.1336925426887625,0.7641105494858197
2012-08-02,3.7066606627004974,2.4981440842830316,1.927336513051533,1.8722852224077715,1.654050935781593,1.4689992568607941,1.772882698306943,1.377534296983303,1.131570081900982,0.7674101578797125
2012-08-03,3.791878810426597,2.5332849243291604,1.9469888549595096,1.8928895863248627,1.668403080725435,1.4803394280586109,1.7840824393560093,1.3899593100856602,1.1478223887530423,0.7826576546477653
2012-08-06,3.89309998068877,2.5781783472836466,1.9713113526345645,1.9147106627807395,1.6876327727513498,1.4942766068641316,1.8008138923021257,1.4037153582609454,1.160535799935777,0.7979076202724072
2012-08-07,3.9472150126182184,2.603023317051975,1.9808434179442387,1.9225820601812043,1.6965920832724382,1.498720423889087,1.806166035379261,1.4067056858225733,1.1628746280690976,0.8023292925823235
2012-08-08,3.938047135151568,2.603348795948772,1.9783488353513188,1.9214901439744239,1.6987857313510815,1.496961876407551,1.8055650353615822,1.4045225163689123,1.1603779561187895,0.7969935008530387
2012-08-09,3.9931424047940483,2.629385224394489,1.9940953045559517,1.9340864299220277,1.7073173571684122,1.5022125933793646,1.8126691509727946,1.411213885342181,1.1681644731963055,0.8063833163047343
2012-08-10,3.9905655586832025,2.629661652436396,1.9964988512631978,1.9358325782770316,1.707970403466053,1.5004638018251741,1.8152172310560197,1.4096284200507292,1.1665585698256626,0.804162691177354
2012-08-13,3.9111785417354845,2.5957350454396426,1.9787140268305645,1.9210753210758458,1.6932518703583423,1.4921698984775293,1.8016722351437935,1.3998346866948235,1.1559836676215003,0.79327927944324
2012-08-14,3.9307448906461793,2.6053717002478187,1.9855444607527448,1.9257563293859434,1.695691520590944,1.4958067450235923,1.8086637548864721,1.4061800722881705,1.163503981647654,0.7956476519070377
2012-08-15,3.9005804245525253,2.5899470443598736,1.9787434715157985,1.9187493679199457,1.6909499319425312,1.4890985231451654,1.801970703943101,1.4013057074522095,1.158460732516043,0.7882663278447164
2012-08-16,3.9049648406937183,2.584553458664401,1.974449971010043,1.9152617742393943,1.6908520234388076,1.487209129743869,1.7984541270669345,1.394908610209047,1.1535707937581654,0.7765802396016065
2012-08-17,3.915662012678039,2.592369381590575,1.9772375939396785,1.918417364771266,1.6920146725786764,1.488162585359466,1.7988643930797168,1.3952057072499227,1.1521345803993424,0.7765543886718642
2012-08-20,3.9281307023069627,2.5965096064884574,1.9773437452678724,1.9199988480657884,1.6930949682148468,1.4894801151924124,1.7992822735330591,1.3966573194477783,1.1539525879639125,0.7853744758607518
2012-08-21,3.9849732731172196,2.615255181201947,1.9881894411355816,1.9312094160162587,1.7020119502581919,1.496433514499543,1.8078039769389782,1.406980994127334,1.1664018327369379,0.7990335329479417
2012-08-22,3.992807325627325,2.60424443150286,1.9813705664538563,1.926779477224096,1.6988901450043516,1.4938232417206119,1.8037346268072358,1.4039295081834966,1.1596430930578672,0.7963973805031935
2012-08-23,4.037713274180174,2.618999058558849,1.9883268429550973,1.9336723776156866,1.7039577960090666,1.4993494435328074,1.8090325169002321,1.4121581963414835,1.1654989500955262,0.7975696548885953
2012-08-24,3.9801187871119033,2.5948919732568467,1.9749864061671596,1.9246003122733024,1.6961144064372315,1.4891895518725113,1.7996158197590222,1.3982943691150536,1.1506726556442097,0.7766105058645226
2012-08-27,3.901322941783613,2.570153963618625,1.9594650775402085,1.913439410695997,1.6879822544054643,1.4784767220981483,1.7901550251730505,1.3855143562436234,1.138411277359803,0.7664796232547195
2012-08-28,3.9184701106054574,2.576634199071844,1.963771488213803,1.9168460952523547,1.690537346378434,1.4827083608475466,1.7936508938963265,1.3906154123522014,1.1429348324705437,0.7725000348981069
2012-08-29,3.887116022083254,2.5627129839513523,1.9635844885712126,1.9140367868321313,1.6891277165913545,1.482893835637032,1.794637638690629,1.392377752899679,1.1426492396033912,0.7692211869532656
2012-08-30,3.8595625406186986,2.542570825310026,1.9519610485589582,1.904346220738446,1.6833180077632717,1.4749681235456655,1.7812166923879538,1.3794599029057701,1.128610017454971,0.7480737592087209
2012-08-31,3.8678014083118795,2.545929971187997,1.9531330816425876,1.9077544756247642,1.684982582589429,1.477057689997764,1.7837159994784737,1.3837820886981458,1.1329061383943957,0.7562472510849266
2012-09-03,3.9365952546283216,2.5681474280580336,1.9686612846128502,1.9229751655340968,1.6938919568975748,1.48523945749342,1.7980503064949334,1.3960748899181472,1.1437646828372938,0.7670037558305854
2012-09-04,3.8996363342651286,2.5495874999331427,1.9544266671858248,1.9136513331351377,1.6872179181143856,1.4832600744285094,1.7956918263104817,1.3930404611336804,1.1414763583176935,0.7657925984109011
2012-09-05,3.8977841442528973,2.5571307201878315,1.9582777022651285,1.9187685360102424,1.6913678995378005,1.4881693459361096,1.8048069063030692,1.4030547386879721,1.1479461683104135,0.7661603485429698
2012-09-06,3.9485307972211117,2.575622610632402,1.9693689131407033,1.9282523786748378,1.7006987325099014,1.4961707514925053,1.813040379779081,1.4102081310169121,1.1532580559401848,0.7732012738604558
2012-09-07,4.128684274828615,2.6461779499419524,2.008924626260109,1.9610802586817027,1.726126589097424,1.5200210703541812,1.8341777675007307,1.4320156972456468,1.1716670492887844,0.7869218474319118
2012-09-10,4.166942547679087,2.663772169304648,2.01798218684794,1.9663394278034783,1.7294468662411715,1.5251783094129567,1.8389518185838494,1.437272325221183,1.1782842182573259,0.7972831766952747
2012-09-11,4.159927101424215,2.659489328320394,2.0154001121205267,1.9653372780246288,1.7294126469183355,1.5240322765043175,1.8372057750511483,1.4357034978441616,1.1757316749212403,0.7919042623119559
2012-09-12,4.195912345095849,2.6665831090564445,2.0206798972024327,1.970116399590777,1.7345883904468975,1.529296214391958,1.8411946974741173,1.4382655570260474,1.1778893944575526,0.7953324829563492
2012-09-13,4.149176675362453,2.649862133401885,2.0118828619658853,1.9646280862415215,1.726252100075541,1.5226108246237071,1.8277782325178864,1.4255583174919613,1.1679419544500897,0.7797108698162425
2012-09-14,4.156042146657213,2.6519444641341696,2.015872375888618,1.9646192314990836,1.729110171214258,1.525212046290638,1.8287461761332384,1.4265984428412897,1.167401254912415,0.7762994633279156
2012-09-17,4.040137331082251,2.6068675099473344,1.991180164061367,1.9479526043191244,1.7065606914081666,1.5077720361709368,1.8085230843670919,1.4057619528747134,1.1484880636026202,0.7548792120260536
2012-09-18,4.023767615483387,2.6023129076268807,1.9874107473403606,1.9456955530897313,1.7044268847636692,1.5053813776594744,1.8069152403599813,1.4044899698460123,1.1476510753776927,0.7530674368800627
2012-09-19,4.0449822490589,2.61254878413459,1.9940787822124777,1.951538492896657,1.7105639000417787,1.5117413663578536,1.8151832573668205,1.4141965639510055,1.1539206974013108,0.759513550280166
2012-09-20,3.9292882452374456,2.571354528114445,1.9683671915691758,1.9309409667042916,1.6898205415036933,1.4963312460532152,1.796334025283872,1.392870831938541,1.1306397192192141,0.7389516291347968
2012-09-21,3.910625962225767,2.5670837852600776,1.9652898978423732,1.9296401542741612,1.6878830406728276,1.4945277744451497,1.793045600086126,1.3905287489663174,1.1248271712125235,0.7278984701140608
2012-09-24,3.921619078996579,2.570333222341803,1.9669360203529127,1.933191075442175,1.6897185681454088,1.497092998518204,1.7966257334202445,1.3926470630883858,1.1276033367302212,0.7355745344167596
2012-09-25,3.8983258742336595,2.5628528861012856,1.9637183756501417,1.9308273748514027,1.687059704852636,1.4952183440083906,1.7917605507165664,1.3887570294569613,1.1231747509094312,0.7274131304735669
2012-09-26,3.7988328445619963,2.532681289853008,1.9491181762509444,1.9144843367192852,1.6719327468179652,1.483750241177506,1.780897045892441,1.3765495348416286,1.1077143746749871,0.7119368783395651
2012-09-27,3.872822934865712,2.5593988543797312,1.9654597974997854,1.927780784905572,1.6816980699554591,1.4915082018367005,1.7926119799086302,1.3854832620802513,1.1215978348861346,0.7257934306406578
2012-09-28,3.9289924770803077,2.578577999850092,1.9776386983553629,1.9380284712342821,1.6886695387093873,1.49710788771771,1.8020589786728498,1.3925859615448846,1.1327821680551717,0.7353236742921503
2012-10-08,3.9373574454068687,2.5761664973525153,1.9746348408307564,1.9367014243864278,1.6887769496339295,1.4959121370611828,1.7990980364795954,1.3893200800360064,1.1301896050461646,0.7343641508082691
2012-10-09,4.04541865499235,2.6191769637741054,1.9963218714951436,1.9570975180490708,1.7032231091987673,1.5089300766549816,1.8171014388592674,1.407160223771922,1.1475941944525483,0.7491208315747045
2012-10-10,4.0865076427033635,2.6353828118582956,2.008305656529984,1.9638628044014064,1.7090896858751352,1.5135400491044868,1.825201724678683,1.4126637283084755,1.1521776146469185,0.7541515021269175
2012-10-11,4.0163091620285725,2.6119688853031566,1.9957474667676545,1.9576784326051337,1.7025632689894508,1.5068924921753002,1.8140888799812491,1.4033834114546455,1.1408819355181354,0.7430619457202687
2012-10-12,4.007168290674704,2.6089225243195484,1.9963322098071756,1.9596759456473072,1.7028715859260033,1.5082027219010758,1.8149476515173615,1.403962177413822,1.140199282131714,0.7414510678580382
2012-10-15,3.953573295281593,2.5935106062103377,1.9871160887231867,1.9503576958556132,1.6986452186163972,1.5046650408924576,1.8133231572565898,1.402000909998544,1.138199424393825,0.7376396109748545
2012-10-16,3.9724439735961363,2.5982771347957723,1.9902422921091847,1.9547696486741961,1.7019941205208962,1.5068673631030418,1.8147029744164391,1.402247349217403,1.1386232953045021,0.7368051755269852
2012-10-17,3.996320776891203,2.608014519673501,1.994867935226637,1.9594268267754418,1.705358432208491,1.5081411801877795,1.8164227855571202,1.4032874889722795,1.1395628498173453,0.7385972519865198
2012-10-18,4.058084662221344,2.6331984738913556,2.0128630502468146,1.9758855703730231,1.7168281279407605,1.5186555318024746,1.8314904484223524,1.4107686171171985,1.148186726106111,0.7474524270444363
2012-10-19,4.062542357789822,2.633474518525302,2.013778586941187,1.974986987192553,1.7165210253901562,1.5180952905064216,1.8295873758079482,1.4100823514043181,1.146943627166684,0.7422098120077955
2012-10-22,4.0789916924477785,2.639638857221189,2.015789238793643,1.9798773263791736,1.7191357667197995,1.520753785452745,1.8320415863210395,1.4147241843896565,1.150931232463687,0.7466895856672632
2012-10-23,4.04721683020255,2.6278865104034055,2.0109206297463125,1.9750406453178482,1.7165693833307587,1.5180290470527744,1.8267705650216208,1.410484597428001,1.1439359031675338,0.7395969364353053
2012-10-24,4.024906191573903,2.622084690033422,2.011003684316291,1.9753915515464557,1.716205123997647,1.5177034787547923,1.8271706031370407,1.4110152479823248,1.1449029257318961,0.741696553186877
2012-10-25,3.992994456513172,2.6079216246596664,2.00399931676572,1.9709223650461585,1.7129013859158433,1.5136984512311473,1.8233887175688923,1.4062584750353109,1.1365070363724368,0.7245192809664689
